,Bell No,Actual Time,Confidence
0,1,53770.0,1.0
1,2,54040.0,1.0
2,3,54360.0,1.0
3,5,54430.0,1.0
4,4,54680.0,1.0
5,6,55360.0,1.0
6,1,55690.0,1.0
7,2,56040.0,1.0
8,3,56360.0,1.0
9,4,56730.0,1.0
10,5,57070.0,1.0
11,6,57430.0,1.0
12,1,57940.0,1.0
13,2,58260.0,1.0
14,3,58570.0,1.0
15,4,58870.0,1.0
16,5,59100.0,1.0
17,6,59520.0,1.0
18,1,59840.0,0.9885991645220698
19,2,60180.0,0.9822543713957796
20,3,60520.0,1.0
21,4,60840.0,0.981470802416188
22,5,61190.0,1.0
23,6,61530.0,0.980236707115008
24,1,62040.0,0.9826116198537224
25,2,62270.0,0.7986865577248411
26,3,62610.0,1.0
27,4,62940.0,0.8350465142389963
28,5,63320.0,0.928331721749839
29,6,63620.0,1.0
30,1,63930.0,0.9553716489611583
31,2,64240.0,0.9916837277277221
32,3,64560.0,1.0
33,4,64900.0,1.0
34,5,65320.0,1.0
35,6,65680.0,0.9515776961855854
36,1,66210.0,0.9530563270646291
37,2,66500.0,0.9783995901378328
38,3,66730.0,1.0
39,4,67050.0,0.9760656055104745
40,5,67390.0,0.9854314970606303
41,6,67740.0,1.0
42,1,68080.0,0.8714478162129634
43,2,68440.0,1.0
44,3,68630.0,1.0
45,4,69040.0,0.9718725892583441
46,5,69400.0,0.9289186637411445
47,6,69870.0,0.9714133724504032
48,1,70280.0,1.0
49,2,70560.0,1.0
50,3,70810.0,0.9900640307811435
51,4,71140.0,0.9040760767706649
52,5,71470.0,1.0
53,6,71880.0,0.9864326172611542
54,1,72160.0,1.0
55,2,72480.0,1.0
56,3,72770.0,1.0
57,4,73170.0,0.9226737713944112
58,5,73470.0,1.0
59,6,73990.0,0.9770579945826793
60,1,74350.0,0.9855930197820192
61,2,74660.0,0.9628042266492975
62,3,75000.0,1.0
63,4,75340.0,0.9550516073076011
64,5,75620.0,0.9334439791033461
65,6,75970.0,1.0
66,1,76280.0,0.9855726558198258
67,2,76580.0,1.0
68,3,76900.0,0.9868401222359102
69,4,77360.0,0.9866262542642439
70,5,77640.0,0.9320521417707267
71,6,78010.0,0.888477124713686
72,1,78420.0,1.0
73,2,78760.0,0.9920579754534392
74,3,79010.0,1.0
75,4,79410.0,0.9555331374647534
76,5,79780.0,0.8978135524890918
77,6,80160.0,1.0
78,1,80400.0,0.9873668409738182
79,2,80690.0,0.9920500844506516
80,3,80910.0,1.0
81,4,81380.0,1.0
82,5,81740.0,0.9788957525356682
83,6,82240.0,1.0
84,1,82640.0,0.993321809873415
85,2,82940.0,0.9899595342547418
86,3,83110.0,1.0
87,4,83480.0,0.8091675926902551
88,5,83810.0,0.934599666144415
89,6,84260.0,1.0
90,1,84600.0,0.9902305293044866
91,2,84880.0,0.9566570483319997
92,3,85190.0,0.9935675835618613
93,4,85500.0,1.0
94,5,85790.0,0.8150798396283386
95,6,86230.0,1.0
96,1,86850.0,0.7716202489422013
97,2,87080.0,0.937791566258807
98,3,87320.0,0.8850440933911419
99,4,87640.0,0.6125482618222039
100,5,87920.0,1.0
101,6,88330.0,1.0
102,1,88700.0,1.0
103,2,88990.0,1.0
104,3,89330.0,1.0
105,4,89740.0,0.9649345735630644
106,5,89990.0,1.0
107,6,90340.0,0.9918761420504786
108,2,90950.0,1.0
109,1,91010.0,0.24772627193979777
110,3,91490.0,1.0
111,5,91850.0,1.0
112,4,92130.0,0.31453163681820184
113,6,92490.0,1.0
114,2,92760.0,0.9818889423502697
115,3,93240.0,0.9616701654603925
116,1,93510.0,1.0
117,4,93880.0,1.0
118,5,94150.0,0.9688886832674402
119,6,94540.0,0.9857324915071657
120,3,95050.0,0.9806048291626717
121,2,95370.0,1.0
122,4,95650.0,0.9924388417969966
123,1,95880.0,0.9700571592458976
124,5,96200.0,1.0
125,6,96590.0,0.9756910516495518
126,3,97030.0,1.0
127,4,97360.0,1.0
128,2,97530.0,0.9940363690758396
129,5,97990.0,1.0
130,1,98210.0,0.9579031850185873
131,6,98580.0,0.9873676312350849
132,4,99050.0,0.9852498697837583
133,3,99420.0,1.0
134,5,99800.0,0.9323082384241196
135,2,100120.0,0.9134259247885539
136,1,100280.0,0.9386908654305536
137,6,100610.0,1.0
138,4,101050.0,1.0
139,5,101500.0,0.979198039368318
140,3,101760.0,1.0
141,1,101970.0,0.8948341050967513
142,2,102280.0,1.0
143,6,102650.0,0.951605939032668
144,5,103250.0,0.8708481759874203
145,4,103670.0,0.717265236150857
146,1,103850.0,1.0
147,3,104220.0,1.0
148,2,104470.0,1.0
149,6,104670.0,0.9189916583547605
150,5,105250.0,1.0
151,1,105550.0,0.803512457258572
152,4,105890.0,1.0
153,2,106200.0,1.0
154,3,106460.0,0.9429960197852638
155,6,106720.0,0.983942337106942
156,1,107370.0,0.992172087001728
157,5,107640.0,0.9811869698022099
158,2,107936.99319727892,0.04771543299521887
159,4,108270.0,0.9499919178068648
160,3,108540.0,1.0
161,6,108710.0,1.0
162,1,109260.0,1.0
163,2,109570.0,0.9422577431780741
164,5,109980.0,0.9895528577668642
165,3,110340.0,1.0
166,4,110570.0,1.0
167,6,110810.0,1.0
168,2,111400.0,1.0
169,1,111780.0,0.9922128535339363
170,5,112010.0,0.9860781637292992
171,4,112360.0,0.9024354724635156
172,3,112700.0,1.0
173,6,112920.0,1.0
174,2,113320.0,1.0
175,5,113760.0,0.9751814181792358
176,1,114020.0,0.9719381900371071
177,3,114360.0,1.0
178,4,114720.0,1.0
179,6,114980.0,1.0
180,5,115580.0,0.8262061086186967
181,2,115820.0,0.7137421517866938
182,3,116320.0,1.0
183,1,116500.0,1.0
184,4,116770.0,1.0
185,6,117060.0,0.9776287117571706
186,5,117570.0,0.9877697292291866
187,3,118050.0,1.0
188,2,118210.0,1.0
189,4,118550.0,1.0
190,1,118790.0,1.0
191,6,119150.0,0.9748460719831928
192,3,119920.0,1.0
193,5,120190.0,1.0
194,4,120270.0,0.7472840723558569
195,2,120640.0,0.9726085618578099
196,1,121020.0,0.9932289931238137
197,6,121190.0,0.9364261459250557
198,3,121840.0,1.0
199,4,122150.0,1.0
200,5,122460.0,0.9485765819297169
201,1,122730.0,1.0
202,2,122920.0,1.0
203,6,123270.0,0.8822872431717582
204,4,123920.0,1.0
205,3,124220.0,1.0
206,1,124570.0,1.0
207,5,124880.0,0.9586005037593054
208,2,125220.0,0.7192224054477141
209,6,125430.0,0.9896612728203528
210,4,125860.0,1.0
211,1,126190.0,1.0
212,3,126590.0,1.0
213,2,126920.0,0.8665616382275946
214,5,127200.0,1.0
215,6,127510.0,1.0
216,1,128120.0,0.9933812634172724
217,4,128320.0,1.0
218,3,128720.0,0.9852115459734011
219,5,129050.0,0.9882950302070173
220,2,129330.0,0.9087059823800123
221,6,129680.0,0.9738817504654386
222,1,129930.0,1.0
223,3,130360.0,1.0
224,4,130680.0,1.0
225,2,131020.0,1.0
226,5,131310.0,1.0
227,6,131760.0,1.0
228,3,132190.0,0.9460174811911134
229,1,132530.0,1.0
230,4,132790.0,0.971823449887664
231,5,133180.0,0.4567452919238635
232,2,133480.0,0.6855014169028042
233,6,133940.0,0.9776379324693938
234,3,134290.0,1.0
235,4,134580.0,1.0
236,1,134780.0,1.0
237,2,135130.0,0.9916402642055866
238,5,135500.0,0.9316764854576218
239,6,136050.0,1.0
240,4,136460.0,0.8084586449089798
241,3,136680.0,0.8930105045361734
242,2,137080.0,0.7803396991744401
243,1,137330.0,0.9911501249302243
244,5,137630.0,1.0
245,6,138240.0,1.0
246,4,138390.0,0.9867134384793925
247,2,138740.0,0.9794655070325711
248,3,139110.0,1.0
