,Bell No,Actual Time,Confidence
190,7,88540.0,1.0
191,8,88800.0,0.9667194376333036
192,2,89270.0,0.9518313930972772
193,4,89610.0,0.9525956466989355
194,3,89750.0,0.8853105800265099
195,1,89930.0,0.9722403198187355
196,5,90330.0,0.9789007738550183
197,7,90600.0,1.0
198,6,90840.0,1.0
199,8,91080.0,0.9807278834481225
200,4,91390.0,1.0
201,2,91640.0,1.0
202,3,91960.0,1.0
203,5,92110.0,0.9916960546246045
204,1,92370.0,0.9887715835550569
205,6,92650.0,1.0
206,7,92910.0,1.0
207,8,93180.0,0.9821284233891951
208,4,93670.0,1.0
209,3,93860.0,1.0
210,2,94130.0,1.0
211,1,94400.0,0.9546463202734035
212,5,94710.0,1.0
213,7,94950.0,0.9879745206470139
214,6,95220.0,1.0
215,8,95430.0,1.0
216,3,95850.0,0.9275167259854775
217,4,95970.0,0.980905499027682
218,2,96270.0,1.0
219,5,96470.0,1.0
220,1,96810.0,1.0
221,6,97080.0,1.0
222,7,97340.0,0.9818530185923252
223,8,97570.0,0.9108995141509603
224,4,98080.0,1.0
225,3,98300.0,0.9918300929763227
226,5,98440.0,1.0
227,2,98740.0,0.80098392448558
228,6,99080.0,1.0
229,1,99260.0,0.9897468296626319
230,7,99630.0,1.0
231,8,99940.0,0.9829469306273988
232,4,100180.0,1.0
233,5,100530.0,1.0
234,3,100680.0,0.9161727764115386
235,6,100950.0,1.0
236,2,101180.0,0.9195582385555752
237,7,101430.0,1.0
238,1,101620.0,1.0
239,8,102030.0,0.9422733517483846
240,5,102450.0,1.0
241,4,102810.0,1.0
242,3,103010.0,0.9715915931243536
243,2,103280.0,0.9018981825247294
244,6,103560.0,0.9920839102515269
245,1,103630.0,1.0
246,7,103930.0,1.0
247,8,104340.0,1.0
248,5,104640.0,1.0
249,3,104900.0,0.9680390385284905
250,4,105130.0,1.0
251,6,105390.0,0.9907460310185733
252,2,105620.0,1.0
253,7,105860.0,1.0
254,1,106080.0,1.0
255,8,106380.0,0.8433942695009827
256,3,107010.0,1.0
257,5,107200.0,0.9857791161026153
258,4,107490.0,1.0
259,2,107740.0,0.8712100548224682
260,6,108010.0,1.0
261,1,108060.0,1.0
262,7,108380.0,1.0
263,8,108550.0,0.9162667647438476
264,3,108990.0,0.9804245020338747
265,4,109310.0,1.0
266,5,109500.0,1.0
267,6,109830.0,1.0
268,2,110010.0,1.0
269,7,110310.0,1.0
270,1,110480.0,1.0
271,8,110770.0,0.937912909545732
272,4,111350.0,0.9818890177379808
273,3,111530.0,0.8475270342242747
274,6,111820.0,1.0
275,5,112140.0,1.0
276,7,112360.0,1.0
277,2,112590.0,0.5520158135576387
278,1,112890.0,1.0
279,8,112960.0,1.0
280,3,113390.0,1.0
281,4,113590.0,1.0
282,6,113710.0,1.0
283,7,114160.0,1.0
284,5,114360.0,1.0
285,1,114530.0,1.0
286,2,114870.0,0.9769104901856325
287,8,115190.0,0.977870340512399
288,3,115780.0,1.0
289,6,115930.0,1.0
290,4,116160.0,0.9673675182643526
291,5,116310.0,0.9691908024695706
292,7,116680.0,1.0
293,2,116890.0,0.9902988558069453
294,1,117270.0,1.0
295,8,117490.0,1.0
296,6,117800.0,1.0
297,3,117950.0,0.9576114004374711
298,4,118260.0,0.9887504450517726
299,7,118530.0,1.0
300,5,118700.0,1.0
301,1,118920.0,1.0
302,2,119220.0,0.8736374012374003
303,8,119710.0,0.970987017607241
304,6,120130.0,0.9916910749648953
305,4,120350.0,0.971853577634038
306,3,120530.0,1.0
307,5,120660.0,1.0
308,7,121040.0,0.9904838754552377
309,2,121260.0,0.518499298506118
310,1,121560.0,0.9884346454555921
311,8,121950.0,1.0
312,4,122200.0,1.0
313,6,122500.0,1.0
314,3,122640.0,0.8153521944640891
315,7,122950.0,1.0
316,5,123100.0,0.9843879065405947
317,1,123260.0,1.0
318,2,123560.0,0.989234459728325
319,8,124000.0,0.9888369281492823
320,6,124560.0,0.9882884743532787
321,4,124770.0,1.0
322,7,125000.0,1.0
323,3,125250.0,0.989001692059092
324,5,125610.0,0.9829514522845765
325,2,125800.0,1.0
326,1,126050.0,0.9892757013330292
327,8,126310.0,1.0
328,6,126630.0,1.0
329,7,126890.0,1.0
330,4,127010.0,1.0
331,5,127560.0,1.0
332,3,127810.0,0.9672061456183052
333,1,127870.0,0.9899171560863906
334,2,128090.0,0.9847858644143593
335,8,128510.0,0.9094846706858821
336,7,129000.0,0.9839116635128138
337,6,129270.0,1.0
338,4,129480.0,1.0
339,3,129840.0,1.0
340,5,129970.0,0.9777741165560473
341,2,130330.0,0.9746031601626002
342,1,130570.0,1.0
343,8,130870.0,1.0
344,7,131110.0,1.0
345,4,131400.0,0.9621469256782058
346,6,131610.0,0.9521733350681545
347,5,131850.0,1.0
348,3,132170.0,0.9456016789611239
349,1,132350.0,1.0
350,2,132570.0,0.9868558999180813
351,8,132990.0,0.8045791623732671
352,4,133490.0,1.0
353,7,133670.0,0.8660368297250628
354,6,133980.0,0.9924130452622277
355,3,134220.0,0.9289282529996058
356,5,134450.0,1.0
357,2,134690.0,0.992337941909186
358,1,135020.0,1.0
359,8,135290.0,1.0
360,4,135550.0,1.0
361,6,135880.0,1.0
362,7,136110.0,0.6463753418115729
363,5,136310.0,1.0
364,3,136580.0,1.0
365,1,136740.0,1.0
366,2,137030.0,0.9773310176738652
367,8,137390.0,0.9381371144472086
368,6,137910.0,1.0
369,4,138180.0,0.9747714298353098
370,5,138290.0,0.9541584642270278
371,7,138690.0,0.9932138392216987
372,3,138940.0,0.7795517742354017
373,2,139200.0,1.0
374,1,139440.0,0.9891765177285864
375,8,139680.0,0.9935743881966131
376,4,140020.0,1.0
377,6,140310.0,1.0
378,5,140470.0,1.0
379,3,140790.0,1.0
380,7,141080.0,1.0
381,1,141150.0,0.9857421506976057
382,2,141460.0,0.9627484904450805
383,8,141830.0,1.0
384,4,142330.0,1.0
385,5,142580.0,0.7528317689940648
386,6,142870.0,1.0
387,7,143100.0,1.0
388,3,143380.0,0.8117486453163546
389,2,143670.0,0.8885579897440337
390,1,143890.0,0.881204438089225
391,8,144190.0,1.0
392,5,144490.0,0.9726460002652795
393,4,144720.0,1.0
394,6,145030.0,1.0
395,3,145320.0,0.9533426866722423
396,7,145540.0,1.0
397,1,145700.0,1.0
398,2,146010.0,0.9653419284303251
399,8,146290.0,0.9856450151544374
400,5,146980.0,1.0
401,6,147240.0,1.0
402,4,147440.0,0.984720940932245
403,7,147640.0,0.9767382020953718
404,3,147810.0,0.9739049396039212
405,2,148120.0,1.0
406,1,148280.0,0.9736604447597859
407,8,148660.0,0.9328016457456404
408,6,149030.0,1.0
409,5,149310.0,1.0
410,4,149490.0,0.9515583180862912
411,3,149850.0,0.9653926300899892
412,7,150020.0,0.9842319345883096
413,1,150110.0,1.0
414,2,150410.0,0.7101157196918584
415,8,150770.0,0.989073974799852
416,5,151390.0,1.0
417,6,151680.0,0.9944771662274251
418,3,151830.0,0.9542635481567139
419,4,152110.0,1.0
