,Bell No,Actual Time,Confidence
228,1,106960.0,0.9639031769770047
229,3,107310.0,1.0
230,2,107700.0,0.9875812472120093
231,5,107920.0,1.0
232,4,108210.0,0.9318069814105258
233,6,108630.0,1.0
234,1,108870.0,1.0
235,2,109280.0,1.0
236,3,109550.0,1.0
237,4,109840.0,1.0
238,5,110110.0,1.0
239,6,110550.0,1.0
240,1,111070.0,1.0
241,2,111270.0,1.0
242,3,111590.0,1.0
243,4,111800.0,1.0
244,5,112150.0,1.0
245,6,112640.0,1.0
246,1,112900.0,1.0
247,2,113350.0,1.0
248,3,113570.0,0.9861524736583027
249,4,113710.0,1.0
250,5,114040.0,1.0
251,6,114490.0,1.0
252,1,114980.0,1.0
253,2,115330.0,1.0
254,3,115580.0,0.9887396630016058
255,4,115850.0,1.0
256,5,116130.0,1.0
257,6,116530.0,1.0
258,1,116790.0,0.9868812548723351
259,2,117210.0,1.0
260,3,117480.0,0.8452179459170079
261,4,117750.0,1.0
262,5,118080.0,1.0
263,6,118390.0,1.0
264,1,118880.0,1.0
265,2,119100.0,1.0
266,3,119400.0,1.0
267,4,119710.0,1.0
268,5,120120.0,1.0
269,6,120580.0,1.0
270,1,120760.0,0.98813034221484
271,2,121190.0,1.0
272,3,121420.0,0.9833711691510483
273,4,121690.0,1.0
274,5,121920.0,1.0
275,6,122370.0,0.9923577655306878
