,Tower ID,Tower Name,1,2,3,4,5,6,7,8,9,10,11,12,2#,6b,7#,13,14,15,16,ex4,0extra,o3,o4,o5,o6,6#,9#,13#,5#,ex2,ex3,4b,3#,3b,10b,4#,8b,A1,A2
4660,14740,"Tooting Graveney, All Saints",1984.0,1870.0,1662.0,1477.0,1312.0,1238.0,1100.0,978.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4661,10568,"Toppesfield, S Margaret of Antioch",1568.0,1477.0,1316.0,1172.0,1067.0,1011.0,878.0,783.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4662,14281,"Torbryan, Holy Trinity",958.0,901.0,804.0,718.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4663,12812,"Toronto, Cath Ch of S James",1742.0,1553.0,1464.0,1303.0,1166.0,1097.0,977.0,870.0,775.0,732.0,654.0,581.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4664,16623,"Tortworth, S Leonard",1290.5,1151.0,1031.5,962.5,864.0,765.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4665,10852,"Tostock, S Andrew",1677.5,1498.0,1325.5,1255.0,1116.0,997.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4666,11991,"Tottenham, All Hallows",1461.0,1369.5,1219.5,1096.0,974.5,912.0,819.0,728.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4667,13097,"Totternhoe, S Giles",1524.5,1422.5,1259.5,1130.5,1019.0,958.5,854.0,755.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4668,12719,"Towcester, S Lawrence",1949.0,1736.0,1634.0,1451.0,1303.0,1227.0,1091.0,974.0,867.0,820.0,731.0,648.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4669,14661,"Towednack, S Tewinock",1627.5,1526.5,1357.0,1225.0,1088.0,1015.0,914.0,814.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4670,11364,"Tredington, S John Bapt",1485.0,1321.5,1196.0,1105.5,1001.0,888.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
